DJI_20260828175421_0264_D.JPG	2026:08:28 17:54:21	-	45.8519438333333	13.4233207222222	74.63	+76.000	+74.630	+43.50	-89.90	-0.30	0.0	-0.1	0.0
DJI_20260828175425_0265_D.JPG	2026:08:28 17:54:25	-	45.8519906111111	13.4233234166667	74.63	+76.000	+74.630	+55.30	-89.90	+15.30	1.2	1.3	0.0
DJI_20260828175428_0266_D.JPG	2026:08:28 17:54:28	-	45.8519846666667	13.42338825	74.63	+76.000	+74.630	+124.60	-89.90	+90.20	-1.6	1.2	0.0
DJI_20260828175430_0267_D.JPG	2026:08:28 17:54:30	-	45.8519391666667	13.423378	74.63	+76.000	+74.630	-171.40	-90.00	+161.50	-1.1	-1.6	0.0
DJI_20260828175433_0268_D.JPG	2026:08:28 17:54:33	-	45.8519452777778	13.4233178055556	74.63	+76.000	+74.630	-95.70	-48.00	-123.60	1.3	-0.4	0.0
DJI_20260828175436_0269_D.JPG	2026:08:28 17:54:36	-	45.8519426111111	13.4233884166667	74.63	+76.000	+74.630	-74.30	-89.90	-8.90	0.8	0.8	0.0
DJI_20260828175439_0270_D.JPG	2026:08:28 17:54:39	-	45.8519898333333	13.4233808055556	74.63	+76.000	+74.630	+1.60	-89.90	-30.10	1.1	-1.5	-0.1
DJI_20260828175442_0271_D.JPG	2026:08:28 17:54:42	-	45.85198925	13.42331525	74.33	+75.700	+74.330	-46.40	-89.90	-82.90	0.4	-1.2	1.0
DJI_20260828175454_0272_D.JPG	2026:08:28 17:54:54	-	45.8520978055556	13.4233590555556	36.83	+38.200	+36.830	-137.30	+1.60	+177.00	0.1	1.6	0.9
DJI_20260828175457_0273_D.JPG	2026:08:28 17:54:57	-	45.8520916111111	13.4234091666667	36.73	+38.100	+36.730	-126.50	-55.00	-169.60	-0.5	2.2	0.0
DJI_20260828175458_0274_D.JPG	2026:08:28 17:54:58	-	45.8520773888889	13.4234539444444	36.63	+38.000	+36.630	-110.50	-74.00	-152.30	-1.7	2.5	0.0
DJI_20260828175500_0275_D.JPG	2026:08:28 17:55:00	-	45.8520480277778	13.4235024722222	36.63	+38.000	+36.630	-91.80	-72.10	-133.50	-3.2	2.4	0.0
DJI_20260828175501_0276_D.JPG	2026:08:28 17:55:01	-	45.852001	13.4235368055556	36.63	+38.000	+36.630	-67.00	-70.60	-109.40	-3.9	0.9	0.0
DJI_20260828175502_0277_D.JPG	2026:08:28 17:55:02	-	45.8519535277778	13.4235435555556	36.53	+37.900	+36.530	-45.30	-70.10	-86.80	-3.9	-0.5	0.0
DJI_20260828175504_0278_D.JPG	2026:08:28 17:55:04	-	45.8519095833333	13.4235219722222	36.63	+38.000	+36.630	-25.00	-69.80	-67.20	-3.6	-1.9	0.0
DJI_20260828175505_0279_D.JPG	2026:08:28 17:55:05	-	45.8518691666667	13.4234822777778	36.53	+37.900	+36.530	-3.30	-69.60	-45.60	-2.7	-3.0	0.0
DJI_20260828175507_0280_D.JPG	2026:08:28 17:55:07	-	45.8518426944444	13.42342375	36.63	+38.000	+36.630	+17.20	-69.10	-24.10	-1.5	-3.7	0.0
DJI_20260828175508_0281_D.JPG	2026:08:28 17:55:08	-	45.8518321944444	13.4233551388889	36.63	+38.000	+36.630	+38.40	-68.80	-3.20	0.1	-4.1	0.0
DJI_20260828175510_0282_D.JPG	2026:08:28 17:55:10	-	45.8518405833333	13.4232733055556	36.53	+37.900	+36.530	+62.80	-68.20	+21.50	1.8	-3.6	0.0
DJI_20260828175511_0283_D.JPG	2026:08:28 17:55:11	-	45.8518736388889	13.4232125277778	36.63	+38.000	+36.630	+84.40	-68.30	+43.90	3.1	-2.6	0.0
DJI_20260828175513_0284_D.JPG	2026:08:28 17:55:13	-	45.8519201388889	13.4231733055556	36.63	+38.000	+36.630	+108.60	-68.80	+67.20	3.8	-1.4	0.0
DJI_20260828175514_0285_D.JPG	2026:08:28 17:55:14	-	45.8519683333333	13.4231610277778	36.63	+38.000	+36.630	+130.00	-68.60	+88.50	4.0	0.3	0.0
DJI_20260828175515_0286_D.JPG	2026:08:28 17:55:15	-	45.852017	13.4231767777778	36.63	+38.000	+36.630	+151.30	-68.70	+110.10	3.7	1.6	0.0
DJI_20260828175517_0287_D.JPG	2026:08:28 17:55:17	-	45.8520579722222	13.4232154166667	36.63	+38.000	+36.630	+172.50	-68.70	+131.20	2.8	2.8	0.0
DJI_20260828175518_0288_D.JPG	2026:08:28 17:55:18	-	45.8520848611111	13.4232663888889	36.43	+37.800	+36.430	-165.80	-68.70	+152.20	1.2	2.3	0.3
DJI_20260828175520_0289_D.JPG	2026:08:28 17:55:20	-	45.85209375	13.4233023888889	36.53	+37.900	+36.530	-151.50	-68.50	+165.70	0.0	1.4	-0.6
DJI_20260828175521_0290_D.JPG	2026:08:28 17:55:21	-	45.8520892777778	13.42332275	38.33	+39.700	+38.330	-144.00	-69.60	+172.90	-0.7	1.2	-1.9
DJI_20260828175522_0291_D.JPG	2026:08:28 17:55:22	-	45.8520728333333	13.4233369444444	42.53	+43.900	+42.530	-139.80	-72.90	+176.80	-1.9	0.1	-3.5
DJI_20260828175524_0292_D.JPG	2026:08:28 17:55:24	-	45.8520468888889	13.4233325555556	47.23	+48.600	+47.230	-141.30	-78.20	+174.40	-2.1	-0.3	-3.4
DJI_20260828175525_0293_D.JPG	2026:08:28 17:55:25	-	45.8520200555556	13.4233335277778	51.63	+53.000	+51.630	-148.10	-82.80	+168.30	-2.4	0.2	-3.1
DJI_20260828175527_0294_D.JPG	2026:08:28 17:55:27	-	45.8519969722222	13.42334625	55.03	+56.400	+55.030	-148.60	-86.80	+168.30	-1.1	1.5	-1.3
DJI_20260828175528_0295_D.JPG	2026:08:28 17:55:28	-	45.8519911111111	13.4233703888889	55.63	+57.000	+55.630	-121.50	-88.10	-161.70	-0.5	0.9	0.1
DJI_20260828175529_0296_D.JPG	2026:08:28 17:55:29	-	45.8519765833333	13.42338775	55.53	+56.900	+55.530	-89.00	-87.80	-129.10	-1.9	0.9	0.1
DJI_20260828175531_0297_D.JPG	2026:08:28 17:55:31	-	45.8519505555556	13.4233868611111	55.63	+57.000	+55.630	-53.90	-87.40	-87.80	-1.6	-1.1	0.0
DJI_20260828175532_0298_D.JPG	2026:08:28 17:55:32	-	45.8519384444444	13.4233608611111	55.63	+57.000	+55.630	-17.90	-87.10	-45.50	-0.2	-1.8	0.0
DJI_20260828175534_0299_D.JPG	2026:08:28 17:55:34	-	45.8519427777778	13.4233303611111	55.63	+57.000	+55.630	+15.90	-87.10	-6.80	1.1	-1.7	0.0
DJI_20260828175535_0300_D.JPG	2026:08:28 17:55:35	-	45.8519640277778	13.4233134444444	55.63	+57.000	+55.630	+53.90	-87.00	+38.10	1.8	0.0	0.0
DJI_20260828175536_0301_D.JPG	2026:08:28 17:55:36	-	45.8519856111111	13.4233253888889	55.53	+56.900	+55.530	+89.40	-87.00	+79.70	1.2	1.4	0.1
DJI_20260828175538_0302_D.JPG	2026:08:28 17:55:38	-	45.8519926666667	13.4233478333333	55.63	+57.000	+55.630	+126.90	-87.00	+122.40	0.1	0.8	-0.5
DJI_20260828175539_0303_D.JPG	2026:08:28 17:55:39	-	45.8519948611111	13.4233595833333	57.03	+58.400	+57.030	+163.70	-86.90	+167.20	0.2	0.6	-1.7
DJI_20260828175541_0304_D.JPG	2026:08:28 17:55:41	-	45.85199675	13.4233609444444	61.53	+62.900	+61.530	-158.60	-86.70	-163.00	0.1	-0.7	-4.0
DJI_20260828175542_0305_D.JPG	2026:08:28 17:55:42	-	45.8519950277778	13.4233431111111	67.13	+68.500	+67.130	-134.70	-87.10	+178.20	-0.2	-1.0	-3.9
DJI_20260828175544_0306_D.JPG	2026:08:28 17:55:44	-	45.8519924166667	13.4233382222222	72.63	+74.000	+72.630	-157.90	-87.40	+156.70	0.0	0.7	-3.4
DJI_20260828175545_0307_D.JPG	2026:08:28 17:55:45	-	45.8519925555556	13.4233611944444	74.33	+75.700	+74.330	-137.30	-87.80	-178.30	0.0	0.7	-0.2
DJI_20260828175546_0308_D.JPG	2026:08:28 17:55:46	-	45.8519873888889	13.4233759166667	74.43	+75.800	+74.430	-107.90	-87.80	-149.60	-0.7	1.0	-0.1
DJI_20260828175548_0309_D.JPG	2026:08:28 17:55:48	-	45.8519692777778	13.4233918333333	74.53	+75.900	+74.530	-72.70	-87.80	-111.80	-1.9	0.3	0.0
DJI_20260828175549_0310_D.JPG	2026:08:28 17:55:49	-	45.8519483055556	13.4233833611111	74.53	+75.900	+74.530	-36.10	-87.70	-69.70	-1.5	-1.3	0.0
DJI_20260828175550_0311_D.JPG	2026:08:28 17:55:50	-	45.8519366944444	13.4233515833333	74.53	+75.900	+74.530	-0.20	-87.60	-28.50	0.0	-1.4	0.0
DJI_20260828175552_0312_D.JPG	2026:08:28 17:55:52	-	45.8519451944444	13.4233232222222	74.53	+75.900	+74.530	+40.70	-87.40	+19.60	1.3	-1.1	0.0
DJI_20260828175554_0313_D.JPG	2026:08:28 17:55:54	-	45.8519687222222	13.4233145277778	74.53	+75.900	+74.530	+76.70	-87.60	+61.40	1.7	0.2	0.0
DJI_20260828175555_0314_D.JPG	2026:08:28 17:55:55	-	45.8519859722222	13.4233250555556	74.53	+75.900	+74.530	+112.90	-87.70	+103.20	0.8	0.9	0.0
DJI_20260828175556_0315_D.JPG	2026:08:28 17:55:56	-	45.8519905	13.4233358611111	74.53	+75.900	+74.530	+148.00	-87.60	+145.50	0.1	0.4	0.0
DJI_20260828175558_0316_D.JPG	2026:08:28 17:55:58	-	45.85199175	13.4233409722222	74.53	+75.900	+74.530	-174.10	-87.70	+164.30	0.1	0.1	0.0
DJI_20260828175559_0317_D.JPG	2026:08:28 17:55:59	-	45.851992	13.4233428333333	74.53	+75.900	+74.530	-154.20	-87.70	+164.90	0.0	0.0	0.0
DJI_20260828175601_0318_D.JPG	2026:08:28 17:56:01	-	45.8519916388889	13.4233431666667	74.53	+75.900	+74.530	-153.20	-87.70	+164.90	0.1	0.0	0.0
DJI_20260828175602_0319_D.JPG	2026:08:28 17:56:02	-	45.8519915277778	13.4233430833333	74.53	+75.900	+74.530	-153.20	-87.70	+164.90	0.0	0.0	0.0
DJI_20260828175604_0320_D.JPG	2026:08:28 17:56:04	-	45.8519915277778	13.4233433055556	74.53	+75.900	+74.530	-153.20	-87.70	+164.70	0.0	0.0	0.0
DJI_20260828175605_0321_D.JPG	2026:08:28 17:56:05	-	45.8519916944444	13.4233432777778	74.53	+75.900	+74.530	-153.20	-87.70	+164.70	0.0	0.0	0.0
DJI_20260828175607_0322_D.JPG	2026:08:28 17:56:07	-	45.8519916666667	13.4233433888889	74.53	+75.900	+74.530	-153.20	-87.70	+164.70	0.0	0.0	0.0
DJI_20260828175608_0323_D.JPG	2026:08:28 17:56:08	-	45.8519916666667	13.4233433055556	74.53	+75.900	+74.530	-153.20	-87.70	+164.70	0.0	0.0	0.0
DJI_20260828175610_0324_D.JPG	2026:08:28 17:56:10	-	45.8519916944444	13.4233433333333	74.53	+75.900	+74.530	-153.20	-87.70	+164.60	0.0	0.0	0.0
DJI_20260828175611_0325_D.JPG	2026:08:28 17:56:11	-	45.8519916111111	13.4233430555556	74.53	+75.900	+74.530	-153.20	-87.70	+164.70	0.0	0.0	0.0
DJI_20260828175613_0326_D.JPG	2026:08:28 17:56:13	-	45.8519914166667	13.4233430555556	74.53	+75.900	+74.530	-153.20	-87.70	+164.60	0.1	0.0	0.0
DJI_20260828175614_0327_D.JPG	2026:08:28 17:56:14	-	45.8519916666667	13.4233427777778	74.63	+76.000	+74.630	-153.20	-87.70	+164.60	0.0	0.0	0.0
DJI_20260828175615_0328_D.JPG	2026:08:28 17:56:15	-	45.8519917222222	13.42334275	74.63	+76.000	+74.630	-153.20	-87.70	+164.50	0.0	0.0	0.0
DJI_20260828175617_0329_D.JPG	2026:08:28 17:56:17	-	45.85199125	13.4233435277778	74.63	+76.000	+74.630	-153.20	-87.70	+164.60	0.1	0.0	0.0
DJI_20260828175618_0330_D.JPG	2026:08:28 17:56:18	-	45.8519916388889	13.4233434444444	74.53	+75.900	+74.530	-153.20	-87.70	+164.50	0.1	0.0	0.0
DJI_20260828175620_0331_D.JPG	2026:08:28 17:56:20	-	45.8519921111111	13.4233426111111	74.53	+75.900	+74.530	-153.20	-87.70	+164.50	0.0	0.0	0.0
DJI_20260828175621_0332_D.JPG	2026:08:28 17:56:21	-	45.8519914444444	13.4233434444444	74.53	+75.900	+74.530	-153.20	-87.70	+164.40	0.0	0.0	0.0
DJI_20260828175622_0333_D.JPG	2026:08:28 17:56:22	-	45.8519911666667	13.423344	74.53	+75.900	+74.530	-153.20	-87.70	+164.40	0.1	-0.1	0.0
DJI_20260828175624_0334_D.JPG	2026:08:28 17:56:24	-	45.8519916666667	13.4233431388889	74.53	+75.900	+74.530	-153.20	-87.70	+164.40	0.1	0.0	0.0
DJI_20260828175625_0335_D.JPG	2026:08:28 17:56:25	-	45.8519918611111	13.4233425277778	74.53	+75.900	+74.530	-153.20	-87.70	+164.50	0.0	0.0	0.0
DJI_20260828175627_0336_D.JPG	2026:08:28 17:56:27	-	45.8519916388889	13.4233429166667	74.53	+75.900	+74.530	-153.20	-87.70	+164.40	0.0	0.0	0.0
DJI_20260828175628_0337_D.JPG	2026:08:28 17:56:28	-	45.8519920277778	13.4233429722222	74.53	+75.900	+74.530	-153.20	-87.70	+164.30	0.0	0.0	0.0
DJI_20260828175629_0338_D.JPG	2026:08:28 17:56:29	-	45.8519920555556	13.4233424166667	74.53	+75.900	+74.530	-153.20	-87.70	+164.30	0.0	0.0	0.0
DJI_20260828175631_0339_D.JPG	2026:08:28 17:56:31	-	45.8519920277778	13.4233420277778	74.53	+75.900	+74.530	-153.20	-87.70	+164.40	0.0	0.0	0.0
DJI_20260828175632_0340_D.JPG	2026:08:28 17:56:32	-	45.851992	13.4233420833333	74.63	+76.000	+74.630	-153.20	-87.70	+164.20	0.0	0.1	0.0
DJI_20260828175634_0341_D.JPG	2026:08:28 17:56:34	-	45.8519923055556	13.4233418888889	74.63	+76.000	+74.630	-153.20	-87.70	+164.20	0.0	0.1	0.0
DJI_20260828175635_0342_D.JPG	2026:08:28 17:56:35	-	45.8519919166667	13.4233419444444	74.63	+76.000	+74.630	-153.20	-87.70	+164.40	0.0	0.0	0.0
DJI_20260828175637_0343_D.JPG	2026:08:28 17:56:37	-	45.8519918055556	13.4233422777778	74.63	+76.000	+74.630	-153.20	-87.70	+164.30	0.0	0.0	0.0
DJI_20260828175925_0344_D.JPG	2026:08:28 17:59:25	-	45.85195225	13.4235455833333	4.814	+3.000	+4.814	+42.70	-22.00	+0.00	0.1	0.1	0.0
DJI_20260828175927_0345_D.JPG	2026:08:28 17:59:27	-	45.8519638333333	13.4235461944444	4.814	+3.000	+4.814	+44.50	-90.00	+0.00	1.5	0.1	0.0
DJI_20260828175928_0346_D.JPG	2026:08:28 17:59:28	-	45.8519866111111	13.4235482777778	4.814	+3.000	+4.814	+43.80	-89.90	+1.60	0.8	0.8	0.0
DJI_20260828175930_0347_D.JPG	2026:08:28 17:59:30	-	45.8519823611111	13.4235657222222	4.814	+3.000	+4.814	+80.10	-90.00	+42.40	-1.0	0.6	0.0
DJI_20260828175931_0348_D.JPG	2026:08:28 17:59:31	-	45.8519715277778	13.4235645	4.814	+3.000	+4.814	+119.30	-90.00	+87.20	-1.0	0.0	0.0
DJI_20260828175933_0349_D.JPG	2026:08:28 17:59:33	-	45.8519536388889	13.4235644166667	4.814	+3.000	+4.814	+156.60	-90.00	+133.30	-1.2	-0.1	0.0
DJI_20260828175934_0350_D.JPG	2026:08:28 17:59:34	-	45.8519488888889	13.4235770833333	4.814	+3.000	+4.814	+164.60	-89.90	+123.30	-0.1	0.9	0.0
DJI_20260828175936_0351_D.JPG	2026:08:28 17:59:36	-	45.8519576388889	13.423589	4.814	+3.000	+4.814	+128.50	-89.90	+81.50	0.9	-0.2	-0.1
DJI_20260828175937_0352_D.JPG	2026:08:28 17:59:37	-	45.8519743888889	13.4235873333333	4.814	+3.000	+4.814	+92.20	-89.90	+39.50	1.9	-0.1	0.0
DJI_20260828175939_0353_D.JPG	2026:08:28 17:59:39	-	45.8519879166667	13.42359475	4.814	+3.000	+4.814	+84.80	-90.00	+39.00	0.1	1.0	0.0
DJI_20260828175940_0354_D.JPG	2026:08:28 17:59:40	-	45.8519782777778	13.42360725	4.814	+3.000	+4.814	+125.70	-89.90	+83.60	-0.7	-0.2	0.0
DJI_20260828175942_0355_D.JPG	2026:08:28 17:59:42	-	45.8519637777778	13.4236060833333	4.814	+3.000	+4.814	+165.50	-89.90	+131.30	-1.3	0.0	0.0
DJI_20260828175943_0356_D.JPG	2026:08:28 17:59:43	-	45.8519489444444	13.4236035	4.814	+3.000	+4.814	-154.10	-89.90	+176.50	-0.5	-0.6	0.0
DJI_20260828175945_0357_D.JPG	2026:08:28 17:59:45	-	45.8519409166667	13.4235786388889	4.714	+2.900	+4.714	-112.20	-79.00	-136.40	-0.3	-2.1	0.0
DJI_20260828175946_0358_D.JPG	2026:08:28 17:59:46	-	45.8519520277778	13.4235451944444	4.814	+3.000	+4.814	-65.70	-47.80	-88.10	0.7	-0.1	0.0
DJI_20260828175948_0359_D.JPG	2026:08:28 17:59:48	-	45.8519495833333	13.4235569722222	4.814	+3.000	+4.814	-25.80	-47.80	-42.00	-0.3	0.9	0.0
